Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6140182,SA_0000001688,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,4.5 [2.5-6.6],4.45443,2.48077,6.64014,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:27+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6130372,SA_0000001688,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_MLE,2005,,,,,,,8.8 [4.9-12.8],8.80814,4.88266,12.76206,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207336,SA_0000001688,UNREGION,143,,YEAR,,SEX,SEX_MLE,2019,,,,,,,5.5 [3.9-7.0],5.4581,3.94741,7.03091,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187679,SA_0000001688,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2015,,,,,,,1.6 [0.8-2.4],1.58181,0.78377,2.37029,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6159355,SA_0000001688,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,0.4 [0.0-1.9],0.4468,0.0,1.88247,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:07+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6196968,SA_0000001688,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_MLE,2015,,,,,,,6.7 [3.6-9.9],6.74082,3.61015,9.88117,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120022,SA_0000001688,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2000,,,,,,,3.0 [0.4-5.9],3.01023,0.38008,5.86829,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:24+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6110973,SA_0000001688,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,22.0 [16.7-27.5],22.01538,16.7065,27.48244,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6187643,SA_0000001688,COUNTRY,GMB,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,,,,,,,0.7 [0.2-1.1],0.66259,0.23882,1.14664,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6111133,SA_0000001688,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,2.3 [0.9-3.8],2.28251,0.89473,3.75812,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6149192,SA_0000001688,COUNTRY,URY,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,10.2 [6.7-14.1],10.23853,6.6643,14.13541,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6159435,SA_0000001688,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,0.0 [0.0-0.2],0.04914,0.0,0.1669,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100510,SA_0000001688,UNREGION,753,,YEAR,,SEX,SEX_BTSX,2000,,,,,,,3.9 [2.7-5.2],3.86242,2.72019,5.19829,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6216947,SA_0000001688,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,1.5 [0.9-2.1],1.47485,0.88692,2.14978,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6120093,SA_0000001688,COUNTRY,PAN,AMR,YEAR,Americas,SEX,SEX_FMLE,2000,,,,,,,2.1 [1.3-3.0],2.09078,1.30741,2.98055,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226303,SA_0000001688,COUNTRY,TKM,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,2.9 [1.4-4.5],2.92752,1.43602,4.52245,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:39+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207295,SA_0000001688,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,,,,,,,6.1 [4.0-8.3],6.05004,3.97955,8.29484,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6110995,SA_0000001688,REGION,EMR,,YEAR,,SEX,SEX_BTSX,2000,,,,,,,0.2 [0.2-0.4],0.21095,0.16248,0.35209,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6187475,SA_0000001688,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,5.1 [3.7-6.6],5.08809,3.65544,6.59519,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6178446,SA_0000001688,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2010,,,,,,,3.0 [1.6-4.4],2.9752,1.61381,4.38833,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6111065,SA_0000001688,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_FMLE,2000,,,,,,,4.8 [3.1-6.8],4.82003,3.063,6.78654,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6130408,SA_0000001688,COUNTRY,DMA,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,12.6 [8.2-17.5],12.60542,8.16432,17.45793,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6197097,SA_0000001688,COUNTRY,TKM,EUR,YEAR,Europe,SEX,SEX_MLE,2015,,,,,,,5.6 [3.0-8.4],5.59777,2.97598,8.42976,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:39+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6111003,SA_0000001688,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,18.4 [13.3-23.3],18.36281,13.32661,23.28963,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6149138,SA_0000001688,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,14.6 [9.6-19.6],14.61095,9.58908,19.59015,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207425,SA_0000001688,UNREGION,62,,YEAR,,SEX,SEX_FMLE,2019,,,,,,,1.1 [0.6-1.7],1.14654,0.62755,1.72891,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6159242,SA_0000001688,UNREGION,54,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,1.5 [0.7-2.6],1.54739,0.69529,2.60174,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6120227,SA_0000001688,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,3.5 [1.9-5.2],3.53753,1.93724,5.20481,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6130244,SA_0000001688,UNREGION,722,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,4.5 [3.8-5.4],4.549,3.75882,5.39618,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226344,SA_0000001688,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_MLE,2019,,,,,,,11.3 [7.2-15.4],11.26168,7.15905,15.38628,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207310,SA_0000001688,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,0.0 [0.0-0.3],0.04023,0.0,0.26501,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149191,SA_0000001688,COUNTRY,URY,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,2.9 [1.9-4.1],2.93776,1.90899,4.10086,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6196905,SA_0000001688,COUNTRY,LUX,EUR,YEAR,Europe,SEX,SEX_MLE,2015,,,,,,,17.9 [13.2-22.9],17.92427,13.2024,22.88965,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6226351,SA_0000001688,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,1.9 [0.2-3.6],1.87288,0.22553,3.62228,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:27+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187685,SA_0000001688,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2015,,,,,,,0.1 [0.0-0.2],0.09174,0.00776,0.24619,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6139270,SA_0000001688,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,9.5 [5.7-13.2],9.4624,5.65082,13.24096,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6196989,SA_0000001688,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2015,,,,,,,1.1 [0.1-2.4],1.10586,0.0924,2.44428,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:27+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149200,SA_0000001688,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,2.1 [1.3-3.1],2.14632,1.2594,3.13447,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6169034,SA_0000001688,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,0.1 [0.0-0.4],0.0792,0.0,0.39868,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149176,SA_0000001688,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,0.5 [0.1-1.0],0.50434,0.14887,0.95012,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226200,SA_0000001688,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2019,,,,,,,0.2 [0.0-0.8],0.17794,0.0,0.81003,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187673,SA_0000001688,COUNTRY,HUN,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,4.7 [3.2-6.3],4.72085,3.2093,6.30914,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6197011,SA_0000001688,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,10.5 [7.4-13.7],10.53851,7.446,13.65505,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130324,SA_0000001688,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,9.4 [5.6-13.4],9.44751,5.64032,13.44635,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6169019,SA_0000001688,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,,,,,,,7.4 [5.0-10.0],7.42912,4.97442,10.01411,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100506,SA_0000001688,UNREGION,722,,YEAR,,SEX,SEX_MLE,2000,,,,,,,7.5 [6.3-9.0],7.5313,6.26961,8.96695,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207415,SA_0000001688,UNREGION,543,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,1.9 [0.9-2.9],1.85587,0.9244,2.93022,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6178445,SA_0000001688,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,7.4 [4.0-10.7],7.36591,4.01587,10.69081,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6168907,SA_0000001688,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,11.1 [7.3-15.3],11.14048,7.31728,15.28436,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6120091,SA_0000001688,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,0.1 [0.0-0.4],0.05579,0.0,0.41036,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6168879,SA_0000001688,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,0.1 [0.0-0.2],0.06187,0.0,0.20229,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178619,SA_0000001688,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2015,,,,,,,10.4 [7.5-13.3],10.3903,7.52431,13.30489,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216843,SA_0000001688,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,5.7 [2.4-9.1],5.70502,2.39681,9.1416,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6216863,SA_0000001688,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,4.9 [3.5-6.4],4.93842,3.53006,6.43533,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6159345,SA_0000001688,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,2.2 [1.2-3.3],2.17066,1.16987,3.31261,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6197061,SA_0000001688,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,9.4 [5.9-13.0],9.37058,5.92854,13.03883,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6207411,SA_0000001688,UNREGION,53,,YEAR,,SEX,SEX_MLE,2019,,,,,,,15.6 [11.9-19.4],15.57622,11.94461,19.39033,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6216902,SA_0000001688,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,1.4 [0.7-2.1],1.39749,0.73389,2.13189,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207348,SA_0000001688,UNREGION,151,,YEAR,,SEX,SEX_MLE,2019,,,,,,,18.3 [15.2-21.3],18.31725,15.24316,21.34712,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6168871,SA_0000001688,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2010,,,,,,,7.6 [3.9-11.4],7.59067,3.89395,11.36689,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6159266,SA_0000001688,UNREGION,777,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,10.9 [9.9-12.0],10.91634,9.93663,11.98619,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:57+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6159353,SA_0000001688,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,0.3 [0.0-1.2],0.28235,0.0,1.20309,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:07+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149076,SA_0000001688,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2005,,,,,,,4.1 [2.2-6.2],4.08559,2.20593,6.20608,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6110988,SA_0000001688,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,0.5 [0.0-1.4],0.52353,0.0,1.42236,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6140192,SA_0000001688,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,1.6 [1.0-2.5],1.64529,0.96244,2.51376,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207535,SA_0000001688,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,9.9 [6.8-13.0],9.89647,6.8244,13.02205,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:09+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6139290,SA_0000001688,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2005,,,,,,,0.1 [0.0-0.8],0.1485,0.0,0.81591,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6130410,SA_0000001688,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,5.1 [3.7-6.6],5.12014,3.71673,6.63821,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6111080,SA_0000001688,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_FMLE,2000,,,,,,,7.1 [5.4-8.8],7.0894,5.37525,8.81967,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6159333,SA_0000001688,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,1.8 [0.2-3.7],1.83184,0.15306,3.66422,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6196915,SA_0000001688,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,1.0 [0.1-2.1],1.00935,0.14486,2.07437,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6187675,SA_0000001688,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2015,,,,,,,0.1 [0.0-0.5],0.11112,0.0,0.46773,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120138,SA_0000001688,COUNTRY,SEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,0.1 [0.0-0.3],0.13068,0.0,0.33979,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6120130,SA_0000001688,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6196971,SA_0000001688,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2015,,,,,,,15.1 [10.8-19.6],15.09041,10.75876,19.55825,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216901,SA_0000001688,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,3.5 [1.8-5.2],3.45064,1.82386,5.20945,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207499,SA_0000001688,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,1.6 [0.3-3.0],1.58154,0.26854,3.04769,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6139298,SA_0000001688,COUNTRY,ISR,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,1.2 [0.6-1.9],1.21432,0.57783,1.91385,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207343,SA_0000001688,UNREGION,150,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,10.6 [9.6-11.6],10.57957,9.62089,11.57345,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6100566,SA_0000001688,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,4.2 [1.3-7.3],4.19922,1.31087,7.34338,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6197123,SA_0000001688,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,4.3 [2.8-5.8],4.3171,2.82039,5.80781,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:39+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6159490,SA_0000001688,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,13.8 [9.6-18.1],13.84051,9.64139,18.09549,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207479,SA_0000001688,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,0.5 [0.1-1.0],0.53951,0.14861,1.02,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6178382,SA_0000001688,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,7.8 [4.9-11.0],7.76804,4.87884,10.99692,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:34+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6197040,SA_0000001688,COUNTRY,SEN,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,0.7 [0.0-1.8],0.66808,0.0,1.83687,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
